,Precision,Recall
390,0.8017348203221809,0.9997424671645635
391,0.8019004337946706,0.9997424671645635
392,0.8020661157024793,0.9997424671645635
393,0.8022318660880348,0.9997424671645635
394,0.802397684993799,0.9997424671645635
395,0.80256357246227,0.9997424671645635
396,0.8027295285359801,0.9997424671645635
397,0.8028955532574974,0.9997424671645635
398,0.8030616466694249,0.9997424671645635
399,0.803227808814401,0.9997424671645635
400,0.8033940397350994,0.9997424671645635
401,0.8035603394742289,0.9997424671645635
402,0.8037267080745342,0.9997424671645635
403,0.8038931455787948,0.9997424671645635
404,0.804059652029826,0.9997424671645635
405,0.8042262274704786,0.9997424671645635
406,0.8043928719436386,0.9997424671645635
407,0.804559585492228,0.9997424671645635
408,0.804726368159204,0.9997424671645635
409,0.8048932199875596,0.9997424671645635
410,0.8050601410203235,0.9997424671645635
411,0.80522713130056,0.9997424671645635
412,0.8053941908713693,0.9997424671645635
413,0.8055613197758871,0.9997424671645635
414,0.8057285180572852,0.9997424671645635
415,0.805895785758771,0.9997424671645635
416,0.8060631229235881,0.9997424671645635
417,0.8062305295950156,0.9997424671645635
418,0.8063980058163689,0.9997424671645635
419,0.8065655516309994,0.9997424671645635
420,0.8067331670822943,0.9997424671645635
421,0.806900852213677,0.9997424671645635
422,0.8070686070686071,0.9997424671645635
423,0.8072364316905801,0.9997424671645635
424,0.8074043261231281,0.9997424671645635
425,0.807572290409819,0.9997424671645635
426,0.8077403245942572,0.9997424671645635
427,0.8079084287200833,0.9997424671645635
428,0.8080766028309742,0.9997424671645635
429,0.8082448469706434,0.9997424671645635
430,0.8084131611828405,0.9997424671645635
431,0.8085815455113518,0.9997424671645635
432,0.80875,0.9997424671645635
433,0.8089185246926442,0.9997424671645635
434,0.8090871196331805,0.9997424671645635
435,0.809255784865541,0.9997424671645635
436,0.8094245204336947,0.9997424671645635
437,0.8095933263816476,0.9997424671645635
438,0.8097622027534418,0.9997424671645635
439,0.8099311495931567,0.9997424671645635
440,0.8101001669449082,0.9997424671645635
441,0.8102692548528491,0.9997424671645635
442,0.8104384133611691,0.9997424671645635
443,0.8106076425140948,0.9997424671645635
444,0.8107769423558897,0.9997424671645635
