,FPR,TPR
556,0.15715344699777614,0.9868658253927376
557,0.16308376575240918,0.9868658253927376
558,0.16308376575240918,0.9878959567344836
559,0.1653076352853966,0.9878959567344836
560,0.1653076352853966,0.9881534895699202
561,0.17049666419570053,0.9881534895699202
562,0.17049666419570053,0.9884110224053567
563,0.17272053372868792,0.9884110224053567
564,0.17272053372868792,0.9886685552407932
565,0.17420311341734618,0.9886685552407932
566,0.17420311341734618,0.9889260880762297
567,0.18235730170496664,0.9889260880762297
568,0.18235730170496664,0.9894411537471027
569,0.18458117123795403,0.9894411537471027
570,0.18458117123795403,0.9896986865825392
571,0.18977020014825796,0.9896986865825392
572,0.18977020014825796,0.9902137522534123
573,0.1905114899925871,0.9902137522534123
574,0.1905114899925871,0.9904712850888489
575,0.19347664936990364,0.9904712850888489
576,0.19347664936990364,0.9907288179242854
577,0.19644180874722017,0.9907288179242854
578,0.19644180874722017,0.9915014164305949
579,0.20830244625648628,0.9915014164305949
580,0.20830244625648628,0.9917589492660314
581,0.2127501853224611,0.9917589492660314
582,0.2127501853224611,0.992016482101468
583,0.2149740548554485,0.992016482101468
584,0.2149740548554485,0.9922740149369045
585,0.21719792438843588,0.9922740149369045
586,0.21719792438843588,0.992531547772341
587,0.21793921423276502,0.992531547772341
588,0.21793921423276502,0.9927890806077775
589,0.22164566345441067,0.9927890806077775
590,0.22164566345441067,0.993046613443214
591,0.22312824314306895,0.993046613443214
592,0.22312824314306895,0.993561679114087
593,0.23202372127501852,0.993561679114087
594,0.23202372127501852,0.9943342776203966
595,0.23424759080800592,0.9943342776203966
596,0.23424759080800592,0.9945918104558331
597,0.2520385470719051,0.9945918104558331
598,0.2520385470719051,0.9948493432912696
599,0.2557449962935508,0.9948493432912696
600,0.2557449962935508,0.9951068761267061
601,0.26464047442550037,0.9951068761267061
602,0.26464047442550037,0.9953644089621426
603,0.2676056338028169,0.9953644089621426
604,0.2676056338028169,0.9956219417975792
605,0.2742772424017791,0.9956219417975792
606,0.2742772424017791,0.9958794746330157
607,0.2765011119347665,0.9958794746330157
608,0.2765011119347665,0.9961370074684522
609,0.28465530022238694,0.9961370074684522
610,0.28465530022238694,0.9963945403038887
611,0.30689399555226093,0.9963945403038887
612,0.30689399555226093,0.9966520731393252
613,0.30985915492957744,0.9966520731393252
614,0.30985915492957744,0.9969096059747617
615,0.4492216456634544,0.9969096059747617
616,0.4492216456634544,0.9971671388101983
617,0.4625648628613788,0.9971671388101983
618,0.4625648628613788,0.9974246716456349
619,0.4647887323943662,0.9974246716456349
620,0.4647887323943662,0.9976822044810714
621,0.4670126019273536,0.9976822044810714
622,0.4670126019273536,0.9979397373165079
623,0.4744255003706449,0.9979397373165079
624,0.4744255003706449,0.9981972701519444
625,0.4840622683469237,0.9981972701519444
626,0.4840622683469237,0.9984548029873809
627,0.48480355819125276,0.9984548029873809
628,0.48480355819125276,0.9987123358228174
629,0.4936990363232024,0.9987123358228174
630,0.4936990363232024,0.9989698686582539
631,0.5492957746478874,0.9989698686582539
632,0.5492957746478874,0.9992274014936905
633,0.6249073387694588,0.9992274014936905
634,0.6249073387694588,0.999484934329127
635,0.6486286137879911,0.999484934329127
636,0.6486286137879911,0.9997424671645635
637,0.7516679021497406,0.9997424671645635
638,0.7516679021497406,1.0
639,1.0,1.0
